3.296761449764548502e+02
2.008838986718906199e+02
3.100513534172393975e+02
1.676179551343724938e+02
7.876947174911470029e+01
1.014720018172898222e+02
1.269208048831635409e+02
4.600000000000000000e+01
9.470000000000000000e+02
4.692000000000000000e+03
1.175100000000000000e+04
2.100700000000000000e+04
3.066800000000000000e+04
4.098600000000000000e+04
5.067500000000000000e+04
6.007500000000000000e+04
6.895600000000000000e+04
7.620200000000000000e+04
1.752360000000000000e+05
2.000360000000000000e+05
2.095440000000000000e+05
2.031230000000000000e+05
1.836970000000000000e+05
1.469010000000000000e+05
1.098510000000000000e+05
8.205800000000000000e+04
1.035820000000000000e+05
5.667900000000000000e+04
6.405300000000000000e+04
3.014500000000000000e+04
1.783700000000000000e+04
1.170700000000000000e+04
2.183485550212270994e+02
1.332605356524219644e+02
2.479450462602513880e+02
9.711577405485428471e+01
4.766285560082151562e+01
5.464543467591456505e+01
5.629311178304666186e+01
5.200000000000000000e+01
9.280000000000000000e+02
3.747000000000000000e+03
7.782000000000000000e+03
1.239900000000000000e+04
1.730500000000000000e+04
2.229500000000000000e+04
2.687200000000000000e+04
3.066600000000000000e+04
3.348600000000000000e+04
3.671900000000000000e+04
8.191600000000000000e+04
9.074100000000000000e+04
9.390100000000000000e+04
8.996200000000000000e+04
7.835800000000000000e+04
6.053800000000000000e+04
4.479300000000000000e+04
3.306100000000000000e+04
4.002300000000000000e+04
2.086200000000000000e+04
2.354600000000000000e+04
1.087200000000000000e+04
6.439000000000000000e+03
3.905000000000000000e+03
9.796656439451719711e-01
6.459095494471020515e+01
4.453475587346534326e+01
5.560451722739866653e+01
7.094115767700344577e+01
9.409689152167982229e+01
1.165193520102430966e+02
1.172138377329680736e+02
1.321627968353201368e+02
1.318136276795760295e+02
1.715005025054840644e+02
1.921428150116017264e+02
2.145817969318513008e+02
2.260035063808068401e+02
2.761233045959023684e+02
2.275569626663298948e+02
2.257055085869697848e+02
1.759114277787614640e+02
1.419395309688578095e+02
1.133808943987060616e+02
7.151303601278503663e+01
5.612796801351034759e+01
5.226053753503263266e+01
5.554538793419618514e+01
4.896645041862454661e+01
3.055688531241992134e+00
2.596934910838829680e+01
3.720293241368437975e+01
5.098985968920291612e+01
7.129683107123740626e+01
8.106852893650081171e+01
1.029098800462830638e+02
8.809806491078843749e+01
1.135648416656749333e+02
1.145412947033382665e+02
1.511302513216646730e+02
1.666982065447078014e+02
1.765633241737708374e+02
1.958979563117081568e+02
2.004474122241183522e+02
1.922741605130660787e+02
1.464414787874941908e+02
1.681544794142647277e+02
1.121811727530994602e+02
8.886643130404867463e+01
6.097768629917874961e+01
4.068868560924777711e+01
3.951636410258144139e+01
4.386410757256213344e+01
4.500737722993228118e+01
