1.647553980243195838e+03,5.303100099038399549e+02,7.535359047963877401e+02,3.860058731937830885e+02,1.403421206680727096e+02,2.399871189738338160e+02,3.383558371449043420e+02,1.228647890725623881e+02,2.109429530480211724e+03,9.925811042117862598e+03,2.639919366180841462e+04,4.684795558964533120e+04,6.939425550239105360e+04,9.273101974360880558e+04,1.145514035482113832e+05,1.354166246408798324e+05,1.549944223030184803e+05,1.734683218410383852e+05,3.999213114629710908e+05,4.513521250168860424e+05,4.673368259713848820e+05,4.455861300380726461e+05,3.956486994603554485e+05,3.108466820208622376e+05,2.278909838390256919e+05,1.665295498386938707e+05,2.084702146688280336e+05,1.129845833531402750e+05,1.323655717512677074e+05,6.019515221907733212e+04,3.373116029085520131e+04,2.103828742920420336e+04,6.620898442899043630e+02,2.860252782805887932e+02,4.028691012902700095e+02,2.352310350814716458e+02,1.084725651907844508e+02,2.355312290111108098e+02,1.809083820369965849e+02,1.215148138021403668e+02,1.541113424558291854e+03,5.570077546023159812e+03,1.104594487685487547e+04,1.742062624410782155e+04,2.463322351009058548e+04,3.173600248282161192e+04,3.803953998347338347e+04,4.238972803103111801e+04,4.725600326520523959e+04,5.126992802475886856e+04,1.148727656892659143e+05,1.230202334871350467e+05,1.220873054629046674e+05,1.112725909386994608e+05,9.216304215600849420e+04,6.811345005991254584e+04,4.947826135811598942e+04,3.532009950219112216e+04,4.483315266712394077e+04,2.596498602943770675e+04,3.495466993074603670e+04,1.835152878188773320e+04,1.082535814699673210e+04,6.445086620819923155e+03,4.310144850402256589e-01,-2.502347607943590191e+01,1.617507428829423688e+01,4.731279885794701379e+00,4.203791360003479305e+00,-2.080269941663456024e+00,1.397215421233669375e+01,9.857431326610074152e+00,1.638594992710389420e+01,3.057993498570925794e+01,1.874353258816668699e+01,4.273002452300180209e+01,3.664692428730840135e+01,3.179854782241528710e+01,1.830249883596046701e+01,-1.229508000352901753e+01,-1.125908925727553367e+01,-1.368131186604659888e+01,-5.132889713697815992e+00,4.831293413427617978e+00,1.396682006815531629e+01,2.021048936824901787e+01,2.066899880462062811e+01,1.490032198354028914e+01,-9.516877232972541512e-01,1.828090097354217791e+00,-8.419725978238470354e-01,1.260003480885765725e+01,-2.293265343532013389e+00,-6.267950700110244355e+00,-1.029582447647773158e+01,-4.955394648621931353e+00,-1.865937817688288192e+01,-1.632250344034640932e+01,4.119638850425173526e-01,-8.541589478653916601e+00,-5.440629175067595469e+00,-1.944744700460892517e+01,-2.324940787828227329e+01,-1.549153075937638135e+01,-1.909970009905113031e+01,-4.263082758268711103e+01,-2.948218970804096983e+01,-3.048088697194959451e+01,-1.483324253918885560e+01,3.050687033494239753e+00,1.374968028246451901e+01,1.796786933734419733e+01,1.837843225693437788e+01,5.894410595795388730e+00
5.303100099038399549e+02,7.286234503896171191e+02,5.213776978773664723e+02,2.657984427006465467e+02,8.907972936976790379e+01,1.542259526711142144e+02,2.455514577034939521e+02,8.218071694297536567e+01,1.413008546174351295e+03,6.698640524817906226e+03,1.793482349699723636e+04,3.197241646359289734e+04,4.747309476638538763e+04,6.356551437731339684e+04,7.854090148062749358e+04,9.279256511843181215e+04,1.063090116042167210e+05,1.189118324089976231e+05,2.744860185937017086e+05,3.102161648427363834e+05,3.218120945485657430e+05,3.075465558500973275e+05,2.737510790780407260e+05,2.154929598181753245e+05,1.582644173904440831e+05,1.157540669470085704e+05,1.450456469194421952e+05,7.858616503399926296e+04,9.162598261547903530e+04,4.152044857117862557e+04,2.328524859228711648e+04,1.451826761236909806e+04,4.345046357184456269e+02,2.078732890313610540e+02,2.784601953325696400e+02,1.652957623722571441e+02,7.543780477148156649e+01,1.615731380670507917e+02,1.260269738633978704e+02,8.008103169545621824e+01,1.065610023669679777e+03,3.816592100195151943e+03,7.560676924435579167e+03,1.191787440391705786e+04,1.688555849917120213e+04,2.171614736176806764e+04,2.597511330283278585e+04,2.904627863898492797e+04,3.230861147753792466e+04,3.507250346154080034e+04,7.853892506468833017e+04,8.437380357065278804e+04,8.361230378156367806e+04,7.646125707847189915e+04,6.335196348515893624e+04,4.702119552522698359e+04,3.416799607581405871e+04,2.445355526624419872e+04,3.099326185218603496e+04,1.793979309451308654e+04,2.411270954542151958e+04,1.263619802716553750e+04,7.409547274990552069e+03,4.471960738574484822e+03,-1.135397689608966365e+00,1.065102865737660665e+01,-2.204645978744445234e+00,-8.676921094811778090e+00,-7.487147181677702434e+00,-5.796082745580387829e+00,-5.297441795196876413e+00,-7.473700484252262299e+00,1.426015137279149059e+01,9.224597113324090714e+00,1.944227354186671031e+00,2.741992051006435460e+01,2.271733765450186482e+01,1.636192265209691499e+01,1.809897235013535166e+01,2.736672479046609485e+00,1.075727410865691525e+01,-1.322040225432624183e+01,6.721160322799512699e+00,1.173694969355704387e+01,1.120855579838713112e+01,2.002904650465395164e+01,1.910127943228497571e+01,1.493366504550280816e+01,2.771400626184961080e+00,-2.011592574603460748e-01,-8.188382492834955784e+00,-6.917612172717539920e-01,-2.280106887228884460e+01,-2.445151210704104372e+01,-1.356090429956760701e+01,-8.231702279361524432e+00,-2.920427076709532699e+01,-2.608223660740254957e+01,6.832137020732272248e+00,-8.717411845093238298e+00,-1.049450402233854263e+01,-1.699646737258986562e+01,-1.741122509722564260e+01,7.988038564035315758e+00,-1.565333383769075937e+01,-3.170757092174482850e+01,-8.509383943971199571e+00,-2.104592175590643777e+01,-3.865241729979184804e+00,6.937815076077599841e+00,1.347824188817091695e+01,1.689813824827902167e+01,1.628804897674882923e+01,1.360939259012378777e+01
7.535359047963877401e+02,5.213776978773664723e+02,1.310646328236336331e+03,4.039822224095229330e+02,1.537139295348043788e+02,2.623433514410041312e+02,3.589602347924113701e+02,1.164732723482186287e+02,2.050121170451794114e+03,9.709010338181062252e+03,2.607543908641930830e+04,4.658879769339173799e+04,6.928894391546718543e+04,9.279568401898212323e+04,1.148508926232078666e+05,1.360513174087653169e+05,1.559290598239005194e+05,1.745796869730748585e+05,4.034696691955148708e+05,4.575826316569604096e+05,4.763268536995719769e+05,4.574830971238290658e+05,4.091398337587396963e+05,3.240929675355606014e+05,2.392542118148437003e+05,1.758994164628032595e+05,2.218408087064050196e+05,1.206172781325525430e+05,1.395310137308098201e+05,6.253583819792118447e+04,3.486062220786477701e+04,2.176716390016249352e+04,6.120099558888667843e+02,2.816973464849481843e+02,4.213309423371622415e+02,2.440642361512654190e+02,1.190598763149254751e+02,2.531110996087699050e+02,1.892974140402079399e+02,1.131460539154705316e+02,1.471672204434536525e+03,5.359097668475019418e+03,1.066861022376338587e+04,1.688451504400203339e+04,2.390910840922922580e+04,3.095925029992526834e+04,3.714033442207502230e+04,4.138254240011030197e+04,4.614271902387856971e+04,5.004467469399737456e+04,1.123572217716247396e+05,1.209502686468463216e+05,1.208213899692228297e+05,1.110562487011749763e+05,9.294775163125080871e+04,6.965350952270595008e+04,5.107875881849545112e+04,3.675979441954822687e+04,4.708709704193751531e+04,2.736244322862409899e+04,3.633073618184646330e+04,1.876914191599112382e+04,1.104464325781461048e+04,6.576642000274167003e+03,1.176285948543423165e+00,1.010996574738014608e+01,1.792888621656887693e+01,1.930316825066277531e+01,1.949647532647223613e+01,1.392081825229518799e+01,2.159298793404991912e+01,2.994187892689092934e+01,2.899714665880350495e+01,3.687108828252171833e+01,4.412284568808123453e+01,4.915468842841002584e+01,5.281359549600775694e+01,4.738389835349922663e+01,3.155255652945194100e+01,5.608661395664665150e+00,-1.713187760172334251e+01,-5.316093504742273268e+00,-2.425402296490501985e+00,4.634203953369039120e+00,1.377605968759127997e+01,1.704764837241556918e+01,1.703996266464353582e+01,7.849844056070052645e+00,-5.656451633541943025e+00,3.128614848514788438e+00,5.250142638680487472e+00,2.225148794576868738e+01,1.719401069051376396e+01,1.249305676382365782e+01,2.952420530528932829e+00,3.459237845697965330e+00,3.053867590370417773e+00,-1.634713517005473182e+00,-3.874020908562908705e+00,-2.500483196877870684e-01,1.093982608647075416e+01,-3.534336472907600779e+00,-1.092384461582825317e+01,-1.969954341246203100e+01,-1.717228843025153751e+01,-2.618352535284321547e+01,-3.130221968390195642e+01,-2.528989458444061711e+01,-1.441412578380546350e+01,-6.503536343893262517e-01,1.136194800536104843e+01,1.311844956035146481e+01,1.953846385175242872e+01,-2.611983063984248510e+00
3.860058731937830885e+02,2.657984427006465467e+02,4.039822224095229330e+02,5.281393742024833955e+02,8.895428995202252054e+01,1.509462379293436527e+02,1.963136609248992670e+02,4.792772121141315722e+01,8.945518506361411255e+02,4.333737900630865624e+03,1.183170252875518054e+04,2.128969060533216179e+04,3.183241623903070649e+04,4.285820562926644925e+04,5.323760121661168523e+04,6.324084622037123336e+04,7.261383656121883541e+04,8.138852649981803552e+04,1.887051045399476134e+05,2.154826423914870538e+05,2.263038479051413888e+05,2.199907421206957952e+05,1.997881421895316744e+05,1.613299720009618904e+05,1.211398988211098622e+05,9.042676254801657342e+04,1.164364390346918954e+05,6.402588989376150130e+04,7.235448002955118136e+04,3.117080960342032995e+04,1.715747474439564394e+04,1.070813271654419077e+04,3.085574925276567342e+02,1.424180051878543622e+02,2.122031491243358516e+02,1.328897712775984132e+02,6.554734342233146549e+01,1.379323493413436097e+02,1.013281620506145799e+02,4.635864886671289042e+01,6.260169650366739234e+02,2.318364724483817554e+03,4.659035597496596893e+03,7.388218153060539407e+03,1.049681242642595862e+04,1.369745941993326778e+04,1.650836145308761479e+04,1.839670988892319292e+04,2.051547043439980916e+04,2.221680987247263693e+04,4.996576136412510823e+04,5.428659332475413976e+04,5.493150623220722628e+04,5.141522137552036293e+04,4.411488211756896635e+04,3.395337659707273997e+04,2.556481007234356730e+04,1.877488700675569635e+04,2.470941356339874983e+04,1.454718122118893916e+04,1.864090024603459096e+04,9.230112155597222227e+03,5.367259728913913932e+03,3.185103350263462744e+03,3.756021324146943119e-01,1.158850586499899293e+01,8.763140404151348761e+00,8.309189674433918427e+00,6.842414492901177425e+00,6.036716784077985842e+00,8.854966847751773784e+00,1.494183810510840082e+01,1.307288274326585586e+01,1.813729749883696840e+01,2.101668643338735620e+01,2.447783095251289609e+01,2.704438203414254716e+01,2.644145627386960484e+01,1.434073458734605744e+01,8.014854585564410883e+00,-4.851921391986695475e+00,2.528584248359403652e+00,-1.507821581462863714e+00,2.781088237296801768e+00,7.143754692542755969e+00,8.776352713383207771e+00,9.087250596683507098e+00,3.495553978429757791e+00,-3.322993447241276765e+00,1.328335575900630117e+00,2.238497311881864960e+00,1.037773362217040685e+01,8.847207144391928679e+00,5.472489145490039064e+00,-8.680641278661616056e-02,8.944149231735281091e-01,1.914970411442203924e+00,-6.739884281449550762e-01,-4.002748653552297142e+00,2.426883101396613895e+00,5.421828242495386974e+00,-2.209299966951342231e+00,-5.564859453287531288e+00,-6.370764228299099941e+00,-3.839410165919421303e+00,-1.125338986556805665e+01,-1.214806142968114244e+01,-1.022804860093365953e+01,-6.560280923558020838e+00,7.164831519730043841e-01,6.587155097606640197e+00,7.677246522603240919e+00,9.179062815957083288e+00,-2.336050522017977027e+00
1.403421206680727096e+02,8.907972936976790379e+01,1.537139295348043788e+02,8.895428995202252054e+01,1.996620499331011729e+02,8.180529088104182733e+01,7.392048036798416888e+01,1.174807439862530956e+01,2.667211790941030358e+02,1.291931944516321892e+03,3.603106974039981196e+03,6.415088889697517516e+03,9.660616338292085857e+03,1.301829461489533605e+04,1.626903551870396768e+04,1.954057853047681056e+04,2.243960670316522010e+04,2.527788190964801106e+04,5.868739578191421606e+04,6.761343229078767763e+04,7.140762017053704767e+04,7.040459005719442212e+04,6.521125187748581084e+04,5.457673153348774940e+04,4.248068204049595806e+04,3.306966842693234503e+04,4.539760462037336401e+04,2.639405485338054132e+04,2.952251969800559527e+04,1.169128466127436150e+04,6.137652537687012227e+03,3.814805809839721860e+03,1.149815509536797720e+02,5.006772252740049112e+01,8.143778119288514006e+01,5.094127504085810898e+01,2.913037357959742479e+01,6.125550981842347653e+01,4.308366755452488661e+01,1.370887621880307172e+01,1.365360831321829096e+02,5.770517088592397386e+02,1.220022209264622006e+03,1.938589686681789317e+03,2.743449924049792116e+03,3.729763749493256000e+03,4.608434351095569582e+03,5.011645447953989787e+03,5.678799009272937838e+03,6.102186880148178716e+03,1.386882169615705425e+04,1.506825315172697992e+04,1.575863783356000386e+04,1.503880930582990732e+04,1.355975539995634608e+04,1.092828300618331195e+04,8.738632872947764554e+03,6.758349101916261134e+03,9.816073537683172617e+03,6.155914092617053029e+03,7.589810563514985006e+03,3.338718524227821490e+03,1.903755158801416428e+03,1.051012210641670663e+03,1.037755390481054807e+00,3.147342004097787971e+00,1.245481932850371720e+01,1.221372532319661985e+01,1.193985000560942566e+01,6.511422696607082727e+00,1.324465061318349868e+01,1.884368520396607138e+01,6.107761962765362540e+00,1.315846339138231613e+01,1.947461688835819515e+01,1.115096617678113233e+01,1.608053733119395545e+01,1.526860407597365032e+01,4.107344611736438722e+00,-4.038112713768529094e-01,-1.406314605439229126e+01,4.427782622608994245e+00,-8.246928791756690913e+00,-6.492466888416053017e+00,-1.137427205216037684e+00,-2.388490198722403868e+00,-3.001045866001497142e-01,-3.534352695682572154e+00,-4.645069608091478841e+00,1.993819487894675335e+00,4.909934255703327644e+00,1.232891359521383379e+01,1.895479776573673902e+01,1.817605344911794418e+01,5.427172548027780152e+00,4.657518835312022709e+00,1.276832571601880950e+01,1.065111423437398663e+01,-6.385153737427277321e+00,3.380476693509153030e+00,6.180623595057201491e+00,1.610796420815608032e+00,-5.692659651697229428e-01,-1.638423199471626290e+01,4.878675977549717935e+00,1.087839099995520975e+00,-1.357147730632206262e+01,-3.526025289830354126e+00,-8.270945427018274287e+00,-4.063599087248219277e+00,-9.176414755182487060e-01,-3.915694410707749595e-01,1.905383597134419627e-01,-9.908427927657708523e+00
2.399871189738338160e+02,1.542259526711142144e+02,2.623433514410041312e+02,1.509462379293436527e+02,8.180529088104182733e+01,5.244123221465389406e+02,2.237080223277294806e+02,1.740422509799323336e+01,4.399910967557011077e+02,2.198934491835403605e+03,6.133947586847778439e+03,1.098778591814012907e+04,1.645734528359008618e+04,2.211809418227303104e+04,2.755436211737900885e+04,3.330802849178301403e+04,3.849422604013321688e+04,4.369848064468447410e+04,1.019938332750411500e+05,1.171437978879594884e+05,1.217304310307236010e+05,1.177134000626086199e+05,1.064587144377468358e+05,8.675646562146498763e+04,6.614203989419077698e+04,5.048053692935012805e+04,6.856607176026556408e+04,4.036459333613810304e+04,4.862559063250029430e+04,2.187754595195426373e+04,1.262065896397622782e+04,8.626552119032974588e+03,2.093343455550908345e+02,9.461558317774024829e+01,1.505214250150632154e+02,9.403139397089002216e+01,5.219208437664256905e+01,1.312108801200749042e+02,1.123085354538100944e+02,2.237782723026959886e+01,2.680184932409620728e+02,1.108916022832876934e+03,2.319061563709067741e+03,3.672901314040574107e+03,5.117255579945502177e+03,6.946042683859873250e+03,8.529377005006086620e+03,9.329303051656474054e+03,1.064999463460184779e+04,1.162568740924508529e+04,2.678330652552486936e+04,2.912890415820902854e+04,2.971445529418337901e+04,2.726191961012815955e+04,2.350986854437723377e+04,1.828916454261116087e+04,1.404644155361399498e+04,1.051005748969533670e+04,1.491545491904269875e+04,9.480480578721160782e+03,1.274285485777718350e+04,6.218550669339062551e+03,3.750009867183587630e+03,2.217833591078625886e+03,1.343223761031360652e+00,-1.013285630165145967e+01,1.963057309824012009e+01,2.388521696946539308e+01,2.341831811673737818e+01,8.741698223839213355e+00,2.269087892218687941e+01,3.151985847386399442e+01,1.256770849229139841e+01,1.992226573355612373e+01,3.463729010165437217e+01,1.718970510166207788e+01,2.375732041852734255e+01,2.020075467064220476e+01,6.559219954931684526e+00,-1.128606257658521095e+01,-3.565462827832976700e+01,-6.897818284640637287e+00,-1.866646474798264776e+01,-1.633521485236896353e+01,-5.713464018185287152e+00,-8.472886012364446273e+00,-7.342383972641256307e+00,-1.490537715222870396e+01,-1.799709522610040935e+01,2.889230507744520615e+00,9.884093216266389703e+00,2.316845768532205696e+01,3.393705358912229286e+01,3.290237710157723683e+01,1.330229568509172289e+01,8.992834257603686154e+00,2.441121675119498491e+01,1.682088932650095714e+01,-1.146375860746841191e+01,3.780234394617833615e+00,1.442164531819436846e+01,2.050696489446377058e+00,-3.643891571681601604e+00,-2.928487729601231138e+01,4.637210073176863290e+00,-2.273545568992596522e-01,-2.576603103191041555e+01,-1.072563422824898360e+01,-1.552720368664370021e+01,-1.038528564668460774e+01,-3.781989379409039120e+00,-4.254922079390914824e+00,-4.042212383033064960e+00,-2.326807457796772738e+01
3.383558371449043420e+02,2.455514577034939521e+02,3.589602347924113701e+02,1.963136609248992670e+02,7.392048036798416888e+01,2.237080223277294806e+02,8.574295495898409172e+02,5.909800858460040729e+01,1.078723635776207630e+03,5.564686800906469216e+03,1.431297859862231599e+04,2.499454074765057157e+04,3.615463645694221486e+04,4.809473569134074933e+04,5.908989382505424146e+04,6.950726960928546032e+04,7.956407265802720212e+04,8.918104454945365433e+04,2.080760547382648219e+05,2.316360621434547356e+05,2.326280935072690481e+05,2.130930013387470972e+05,1.787552781136085978e+05,1.224989706576863246e+05,8.550954918565673870e+04,5.840019175763109524e+04,7.120819233415344206e+04,4.158312171166269400e+04,5.883117031430893985e+04,3.310051151753922022e+04,2.183787047095624075e+04,1.598088700433476515e+04,3.209469922225527512e+02,1.509030312335361828e+02,2.250889608428193753e+02,1.357000883986531790e+02,7.191666129731700607e+01,1.894570877716900554e+02,2.229329196850500523e+02,6.734469692584336542e+01,1.152928875221380622e+03,3.823476624528367665e+03,6.985268025680709798e+03,1.054097055480786730e+04,1.495573919178967662e+04,1.896263808205708847e+04,2.213470185402709467e+04,2.470505550355958985e+04,2.713641459419982129e+04,2.958982909225431285e+04,6.672729027129923634e+04,7.155749304707134434e+04,6.723985326432950387e+04,5.824333264760614838e+04,4.081711210889018548e+04,2.474905190777919779e+04,1.597521859883857906e+04,9.968910900116010453e+03,1.177805568367017622e+04,7.786058890519917441e+03,1.469377745263411816e+04,9.189606032330784728e+03,5.666337163587618306e+03,3.698461000615488956e+03,1.336806337228045649e+00,5.645321395762165650e+01,1.962987187952209922e+01,4.506892716950225264e+01,3.213394904115973105e+01,4.375235625935167860e+01,2.797301109786957696e+01,2.895483523153675165e+01,3.896929206614554175e+01,3.992781728632923688e+01,4.353425118846497810e+01,4.892540219895479225e+01,3.649022424384417462e+01,3.091213281077772024e+01,2.400427744181033773e+01,-1.415407948402264182e+01,-5.931971708047692715e+01,-6.775872265029407515e+01,-4.618862111007887705e+01,-4.011865386346964613e+01,-2.530734723302998646e+01,-9.401341573382595129e+00,-1.217310479855923688e+01,-2.279453612497541570e+01,-3.272570105622556014e+01,2.437604511228307569e+00,2.570063318980888667e+01,2.750112297518399629e+01,2.416694372772233734e+01,1.638297815594810913e+01,1.852954280536858178e+01,2.457670180483453493e+01,2.819604422597352311e+01,7.665577668879280715e+00,1.642036388306754091e+01,2.286906259848806400e+01,4.428407373852996187e+01,2.473991691101170787e+01,1.405263269826061467e+01,1.609864712736936809e+01,-5.297535865835642710e+01,-5.009257035405713054e+01,-3.759300710817745994e+01,-4.724939142625722610e+01,-3.090758147596246630e+01,-2.414658147673685917e+01,-6.501285926827138795e+00,-8.041115513984410157e+00,-8.985272345359465174e-01,-1.854537308928792072e+01
1.228647890725623881e+02,8.218071694297536567e+01,1.164732723482186287e+02,4.792772121141315722e+01,1.174807439862530956e+01,1.740422509799323336e+01,5.909800858460040729e+01,8.537281986365943567e+02,7.569426148251602172e+03,2.333166089511657992e+04,3.978213067721272819e+04,5.321661501656758628e+04,6.547652398135964904e+04,7.500117594130420184e+04,8.204425609656280722e+04,8.872779282037322992e+04,9.378277694825294020e+04,1.019922233631386625e+05,2.265841340068137797e+05,2.293180797102124488e+05,2.047834953410639719e+05,1.634020518323654833e+05,1.040079436160383339e+05,2.138440079908287225e+04,3.932715355232564434e+03,-7.584573330858360350e+03,-1.516316558540213009e+04,-6.253876012174931020e+03,1.176774084282652439e+04,1.261487737959617152e+04,8.926289738738127198e+03,5.831467834149922965e+03,1.399376671098051759e+02,5.729248285500236193e+01,8.311279992438397812e+01,4.757926999557152214e+01,2.353694309920566852e+01,5.687524006421993761e+01,3.446318252757757250e+01,8.586932563474123299e+02,6.011918572439736636e+03,1.343669184668026355e+04,1.920863323963830408e+04,2.453909198158804429e+04,3.047387348994989952e+04,3.496538943838795240e+04,3.503267910025691526e+04,3.623715714563414076e+04,3.665961390761037910e+04,3.853461203988035413e+04,8.486464083242832567e+04,8.630135521142260404e+04,7.475332465727278031e+04,5.925134704707189667e+04,2.885344527081535125e+04,6.178993568129675623e+03,1.929825112178276072e+02,-2.381665027123463460e+03,-3.414506209602011040e+03,2.439352584723734481e+02,8.076416368070406861e+03,5.944899595430490081e+03,3.574227335728733124e+03,1.914598115611190678e+03,3.587957406385691428e+01,1.240021623471938881e+02,2.548738201732815867e+02,2.046207406298777585e+02,2.106546822040662903e+02,1.456532882268026867e+02,1.157111642674477991e+02,1.174545168121649823e+02,1.001866597632623694e+02,1.022455188997347619e+02,7.525021618744057150e+01,7.915557781143419902e+01,7.741184855878110227e+01,3.539392464628976143e+01,-2.479111326588289899e+01,-6.717220887602572077e+01,-1.326889448092355224e+02,-1.214041755772306317e+02,-1.132572400751201513e+02,-9.569708896408116061e+01,-5.167867783572425111e+01,-2.340904841549254201e+01,-8.589465214406285298e+00,-8.141371214166907677e+00,-1.303112566248369220e+01,6.923279790514027354e+01,1.790487421824072101e+02,2.113657950182542606e+02,1.628581069003891173e+02,1.360321211841481386e+02,1.743529415736247472e+02,1.374105444675074637e+02,7.178124016482470893e+01,1.046944777946215765e+02,9.252169124091011554e+01,7.477275424993746356e+01,7.567285553000728271e+01,1.212615661752920175e+02,5.921215679818812916e+00,-6.692961880487013460e+00,-2.092269176404279563e+01,-1.165072256273255391e+02,-7.005727915416073870e+01,-9.799637072082722966e+01,-7.138872949480550290e+01,-4.089719514974035519e+01,-8.699362819184036866e+00,-1.120158870973130760e+01,3.015424788043110649e+00,-2.122913323208068803e+00
2.109429530480211724e+03,1.413008546174351295e+03,2.050121170451794114e+03,8.945518506361411255e+02,2.667211790941030358e+02,4.399910967557011077e+02,1.078723635776207630e+03,7.569426148251602172e+03,7.901269098764775845e+04,2.576837473273819778e+05,4.712723303114125738e+05,6.652015648906531278e+05,8.417815541908169398e+05,9.918471423427793197e+05,1.117697858289838769e+06,1.236141147779441439e+06,1.329553577271038434e+06,1.453257718293229584e+06,3.257537926361747552e+06,3.391572177589315455e+06,3.145296070271818433e+06,2.625573045571284369e+06,1.842562547690341482e+06,7.254366613248422509e+05,3.780066888439441682e+05,1.395984968272316619e+05,6.984541860093308787e+04,5.954669574488323269e+04,2.899241051237841602e+05,2.267845149166941119e+05,1.497745770862486970e+05,9.726155836188628746e+04,2.059785187272461371e+03,8.907903239955695653e+02,1.267830262796533361e+03,6.810501021262336963e+02,3.183829363458420403e+02,7.517210032331904586e+02,5.956278903698988643e+02,8.360236731808534387e+03,6.335960781976884027e+04,1.482115318167691876e+05,2.198305368901511829e+05,2.892972733551029232e+05,3.660413277054823120e+05,4.314197340855156654e+05,4.500231686542893876e+05,4.651835544096925296e+05,4.863643540693293326e+05,5.086931088954115985e+05,1.130583570759729017e+06,1.155129551085719140e+06,1.018597814285106841e+06,8.199523488216343103e+05,4.271729154409096809e+05,1.236248636068098131e+05,3.610425922793384234e+04,-1.363874073353609856e+04,-3.069202324129638873e+04,3.215397651365872207e+03,1.052583341243910545e+05,8.222974358817258326e+04,5.202569614709664893e+04,2.698248167785326586e+04,3.349638307054311213e+02,7.186720807463399296e+02,2.413888027870839323e+03,2.148658722626533290e+03,1.952734347641855038e+03,1.472767305526520204e+03,1.229108903484064285e+03,1.229456591535038115e+03,1.035775706015937430e+03,1.118829656678477932e+03,8.846721610159459033e+02,9.957300461480334661e+02,9.238283317003181310e+02,4.777326640987594715e+02,-1.492638799611399349e+02,-7.639639995187665136e+02,-1.516659438839953509e+03,-1.372838234146921877e+03,-1.383944425463594825e+03,-1.091777420257703170e+03,-6.413754945356972712e+02,-2.833299096948828719e+02,-9.127674730818110049e+01,-8.469906943272606270e+01,-1.207236335921450490e+02,6.772092759853741200e+02,1.802708713307226390e+03,2.164299290364462195e+03,1.738413098201093817e+03,1.482178260522289747e+03,1.624635008754812816e+03,1.313626250727232900e+03,8.034787836400480501e+02,9.950367607491757553e+02,8.679777500345152248e+02,7.437808125697608830e+02,7.862751009640393249e+02,1.005537207641532973e+03,1.817937549452487644e+02,-9.214339229377716833e+01,-5.292919596038652799e+02,-1.408584568752604355e+03,-9.795479499991986359e+02,-1.203138571177879157e+03,-9.047964841710156634e+02,-5.073470265762506415e+02,-1.467091814807312460e+02,-9.188811906979211130e+01,3.580299024222613014e+01,-5.329900290281820929e+01
9.925811042117862598e+03,6.698640524817906226e+03,9.709010338181062252e+03,4.333737900630865624e+03,1.291931944516321892e+03,2.198934491835403605e+03,5.564686800906469216e+03,2.333166089511657992e+04,2.576837473273819778e+05,9.465006505720914574e+05,1.860498088612490799e+06,2.823105496960544027e+06,3.711319743298545014e+06,4.542395889186615124e+06,5.282849963955919258e+06,5.991189070540353656e+06,6.590881297408374026e+06,7.242086706638717093e+06,1.641428480808439292e+07,1.758648642533769086e+07,1.693095111355708167e+07,1.481775601437866315e+07,1.130326360349564627e+07,6.145561314702407457e+06,3.850067922342219856e+06,2.232463109952371567e+06,2.232100613170830533e+06,1.228539426829750882e+06,2.209736028740528505e+06,1.389714958773147548e+06,8.745612593047516420e+05,5.722145191585721914e+05,8.977323444629853839e+03,3.969040987977331497e+03,5.609011992879854915e+03,2.964120829711329861e+03,1.355573721071892578e+03,3.060631478839006832e+03,2.807796186352334189e+03,2.598059670064311285e+04,2.151640968432976515e+05,5.330067602666750317e+05,8.242554049130646745e+05,1.123081571284753736e+06,1.464042041880988516e+06,1.775520139792086789e+06,1.897145904898534762e+06,1.987189397946858779e+06,2.107493586861090735e+06,2.219913645190976560e+06,4.935864628962550312e+06,5.077109082125079818e+06,4.610252387058231980e+06,3.788883664514760487e+06,2.189996536351351067e+06,8.489348231454965426e+05,3.857178631398365833e+05,8.568040165966762288e+04,3.920478300207918801e+04,8.220107905178527290e+04,5.076926670971350395e+05,3.800221430105143227e+05,2.433265636900725658e+05,1.220090743523053970e+05,9.756840482225924234e+02,7.994900240329560575e+02,7.180892416381401745e+03,7.392665463904529133e+03,5.896316132543379354e+03,5.287049905660891454e+03,4.377356603018423812e+03,4.244660022813997784e+03,3.815494326970234852e+03,4.683762247284729710e+03,3.898484480501598227e+03,4.408997415586468378e+03,4.080657734057070684e+03,2.458841024392890176e+03,3.355040091088655458e+02,-1.935278409014530553e+03,-5.321137916258494442e+03,-4.523642376091818733e+03,-5.190248395305596205e+03,-4.072717279513956782e+03,-2.438267086837072384e+03,-9.748256195486089837e+02,-2.342069774258434052e+02,-2.812843810600824668e+02,-4.202382845412428196e+02,2.069681163079664657e+03,5.568820516936735658e+03,7.006024373383049351e+03,5.866999216703719867e+03,5.338424341959853336e+03,5.485825648908700714e+03,4.394739126223400490e+03,3.083937733152764395e+03,3.509832994894397871e+03,3.163808480493623847e+03,2.426885441138334954e+03,3.213701284512063921e+03,2.653718074958927900e+03,1.046910580324048397e+03,-4.440028571255946304e+02,-2.445735080702019332e+03,-5.065325914188700153e+03,-3.671289328804573415e+03,-4.750685418324641432e+03,-3.754660295908835906e+03,-2.025683490143496329e+03,-7.205394958696870162e+02,-4.155820704716211935e+02,4.070134482525209023e+02,-6.523018970237540088e+02
